USPS,GEOID,ANSICODE,NAME,POP10,HU10,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,ALBERS_X,ALBERS_Y
TX,48023,01383797,Baylor County,3726,2665,2246766775,86983599,     867.482,      33.585, -302140.2191,-8733303
TX,48025,01383798,Bee County,31861,10649,2279809490,246410,     880.239,       0.095, -179628.7113,-9316880
TX,48027,01383799,Bell County,310235,125470,2722118322,95364952,    1051.016,      36.821, -149245.6214,-9025248
TX,48029,01383800,Bexar County,1714773,662872,3211119983,42127509,    1239.820,      16.266, -252695.9063,-9200472
TX,48031,01383801,Blanco County,10497,5532,1836951743,10814611,     709.251,       4.176, -238681.9104,-9109907
TX,48033,01383802,Borden County,641,385,2324365341,22297741,     897.443,       8.609, -513161.4923,-8821449
TX,48035,01383803,Bosque County,18212,9623,2545902347,50672066,     982.978,      19.565, -162289.7484,-8929156
TX,48037,01383804,Bowie County,92565,38493,2292153748,98320026,     885.006,      37.962,  137106.8496,-8756728
TX,48039,01383805,Brazoria County,313166,118336,3516429692,649792694,    1357.701,     250.886,   46225.7019,-9235042
TX,48041,01383806,Brazos County,194851,77700,1516296157,15002941,     585.445,       5.793,  -37406.9830,-9069377
TX,48043,01383807,Brewster County,9232,5383,16015795085,22064004,    6183.733,       8.519, -707200.9599,-9136535
TX,48045,01383808,Briscoe County,1637,953,2330990994,4068667,     900.001,       1.571, -480970.7096,-8623501
TX,48047,01383809,Brooks County,7223,3239,2443301936,741628,     943.364,       0.286, -229670.7558,-9468737
TX,48049,01383810,Brown County,38106,18287,2446070964,32428770,     944.433,      12.521, -290612.6903,-8941174
TX,48051,01383811,Burleson County,17187,8832,1706870641,46064657,     659.026,      17.786,  -68049.9806,-9087392
TX,48053,01383812,Burnet County,42750,20870,2575116582,69940565,     994.258,      27.004, -218220.8953,-9052010
TX,48055,01383813,Caldwell County,38066,13759,1412208030,4933872,     545.257,       1.905, -165834.8309,-9158866
TX,48057,01383814,Calhoun County,21381,11410,1312710613,1361907833,     506.840,     525.836,  -65953.2992,-9315129
TX,48059,01383815,Callahan County,13544,6549,2329363248,4898788,     899.372,       1.891, -323620.7579,-8880888
TX,48061,01383816,Cameron County,406220,141924,2307478146,998531503,     890.922,     385.535, -158006.4432,-9573089
TX,48063,01383817,Camp County,12401,5656,507188128,19183611,     195.826,       7.407,   86330.0410,-8810149
TX,48065,01383818,Carson County,6182,2784,2383359553,10064255,     920.220,       3.886, -488878.6286,-8524175
TX,48067,01383819,Cass County,30464,14379,2426723555,60499735,     936.963,      23.359,  143739.3631,-8797188
TX,48069,01383820,Castro County,8062,3166,2316572704,12585110,     894.434,       4.859, -576407.2080,-8616699
TX,48071,01383821,Chambers County,35096,13291,1546578832,709774725,     597.137,     274.046,  119852.1479,-9174770
TX,48073,01383822,Cherokee County,50845,20859,2727030862,24032104,    1052.913,       9.279,   70886.5891,-8936707
TX,48075,01383823,Childress County,7041,2883,1803680222,44835136,     696.405,      17.311, -390414.3439,-8627608
TX,48077,01383824,Clay County,10752,5150,2819774443,72604292,    1088.721,      28.033, -211224.9201,-8717184
TX,48079,01383825,Cochran County,3127,1360,2007629814,229068,     775.150,       0.088, -635764.5766,-8716463
TX,48081,01383826,Coke County,3320,2667,2360695668,42789532,     911.470,      16.521, -443912.6858,-8922238
TX,48083,01383827,Coleman County,8895,5543,3268424436,50472266,    1261.946,      19.487, -322756.8359,-8923294
TX,48085,01383828,Collin County,782341,300960,2178761906,116235513,     841.225,      44.879,  -61729.8056,-8785813
TX,48087,01383829,Collingsworth County,3057,1616,2378750619,2279238,     918.441,       0.880, -393973.1696,-8578732
TX,48089,01383830,Colorado County,20874,10527,2487097169,34737183,     960.274,      13.412,  -57807.2582,-9187387
TX,48091,01383831,Comal County,108472,47108,1449037063,39890210,     559.476,      15.402, -226075.2256,-9161740
TX,48093,01383832,Comanche County,13974,7223,2428770746,25718019,     937.754,       9.930, -247802.3355,-8921506
TX,48095,01383833,Concho County,4087,1637,2548028356,25624151,     983.799,       9.894, -374057.6770,-8987824
TX,48097,01383834,Cooke County,38437,16606,2265615780,61333893,     874.759,      23.681, -119488.3729,-8735359
TX,48099,01383835,Coryell County,75388,25178,2724838887,12145955,    1052.066,       4.690, -178487.8916,-8985761
TX,48101,01383836,Cottle County,1505,968,2332448314,2724070,     900.563,       1.052, -398847.8517,-8676299
TX,48103,01383837,Crane County,4375,1632,2033318846,1696040,     785.069,       0.655, -621232.7421,-8962500
TX,48105,01383838,Crockett County,3719,1866,7270944161,53329,    2807.327,       0.021, -523560.7958,-9047540
TX,48107,01383839,Crosby County,6059,2902,2331501397,3873555,     900.198,       1.496, -495207.5665,-8725498
TX,48109,01383840,Culberson County,2398,1137,9875100057,556184,    3812.798,       0.215, -813132.9410,-8944540
TX,48111,01383841,Dallam County,6703,2827,3893423598,5182951,    1503.259,       2.001, -592980.7120,-8418478
TX,48113,01383842,Dallas County,2368139,943257,2256602704,96696353,     871.279,      37.335,  -80678.9352,-8833429
TX,48115,01383843,Dawson County,13833,5220,2331781493,4720787,     900.306,       1.823, -560902.4804,-8818780
TX,48117,01383845,Deaf Smith County,19372,7077,3876869424,3926829,    1496.868,       1.516, -604809.6764,-8568990
TX,48119,01383846,Delta County,5231,2458,665173912,54666393,     256.825,      21.107,   21857.9680,-8764505
TX,48121,01383847,Denton County,662614,256139,2275129231,193070701,     878.432,      74.545, -111712.7764,-8784075
TX,48123,01383844,DeWitt County,20097,9176,2354235330,3919957,     908.975,       1.514, -141156.5151,-9243576
TX,48125,01383848,Dickens County,2444,1282,2335454793,9057830,     901.724,       3.497, -448108.1382,-8727424
TX,48127,01383849,Dimmit County,9996,4350,3441794213,14576915,    1328.884,       5.628, -377876.7486,-9310113
TX,48129,01383850,Donley County,3677,2142,2400623352,15954077,     926.886,       6.160, -443090.5284,-8577270
TX,48131,01383851,Duval County,11782,5523,4645094317,5478267,    1793.481,       2.115, -255830.5764,-9396571
TX,48133,01383852,Eastland County,18583,10258,2399599329,14047789,     926.491,       5.424, -273452.6279,-8879052
TX,48135,01383853,Ector County,137130,53027,2324999033,10597635,     897.687,       4.092, -622948.7481,-8912849
TX,48137,01383854,Edwards County,2002,1606,5485225839,5199824,    2117.858,       2.008, -422885.4865,-9134395
TX,48139,01383856,Ellis County,149610,54365,2422900216,42114894,     935.487,      16.261,  -82968.0562,-8880344
TX,48141,01383855,El Paso County,800647,270307,2622862905,5871209,    1012.693,       2.267, -970456.0104,-8892844
TX,48143,01383857,Erath County,37890,16987,2805141510,17445041,    1083.071,       6.736, -216305.0156,-8890301
TX,48145,01383858,Falls County,17866,7724,1982590781,21648086,     765.483,       8.358,  -96973.2846,-9002551
TX,48147,01383859,Fannin County,33915,14191,2307256396,20841602,     890.837,       8.047,  -17898.8500,-8741535
TX,48149,01383860,Fayette County,24554,13868,2460509670,25381852,     950.008,       9.800,  -97380.3197,-9155680
TX,48151,01383861,Fisher County,3974,2212,2328245716,7284133,     898.941,       2.812, -417561.0477,-8826892
TX,48153,01383862,Floyd County,6446,3004,2569637321,983740,     992.143,       0.380, -492675.2704,-8673517
TX,48155,01383863,Foard County,1336,789,1824378528,8514811,     704.397,       3.288, -353796.8392,-8690756
TX,48157,01383864,Fort Bend County,585375,197030,2231225129,61796736,     861.481,      23.860,   13483.3305,-9195267
TX,48159,01383865,Franklin County,10605,5770,736568975,26876088,     284.391,      10.377,   63920.7082,-8787817
TX,48161,01383866,Freestone County,19816,9265,2273333089,36915821,     877.739,      14.253,  -22028.6849,-8952843
TX,48163,01383867,Frio County,17217,5846,2935750557,2193798,    1133.500,       0.847, -311838.4825,-9263064
TX,48165,01383868,Gaines County,17526,6301,3891133239,1262945,    1502.375,       0.488, -624359.8140,-8814290
TX,48167,01383869,Galveston County,291309,132492,979943275,1283210753,     378.358,     495.450,   98601.0619,-9227865
TX,48169,01383870,Garza County,6461,2237,2313926862,7219081,     893.412,       2.787, -498129.6368,-8773029
TX,48171,01383871,Gillespie County,24837,12778,2740760701,8978625,    1058.214,       3.467, -290424.7724,-9101630
TX,48173,01383872,Glasscock County,1226,580,2331553028,2245419,     900.218,       0.867, -527847.6008,-8918618
TX,48175,01383873,Goliad County,7210,3710,2206706631,19049578,     852.014,       7.355, -148592.4316,-9290283
TX,48177,01383874,Gonzales County,19807,8794,2762708316,8200952,    1066.688,       3.166, -151738.0154,-9200463
TX,48179,01383875,Gray County,22535,10158,2398261524,8700871,     925.974,       3.359, -440189.5578,-8527160
TX,48181,01383876,Grayson County,120877,53727,2415950507,120105690,     932.804,      46.373,  -70358.7002,-8737535
TX,48183,01383877,Gregg County,121730,49514,707850624,6372935,     273.303,       2.461,  102050.2205,-8864591
TX,48185,01383878,Grimes County,26604,10917,2039510046,36633143,     787.459,      14.144,   -7424.9420,-9082100
TX,48187,01383879,Guadalupe County,131533,50015,1842257555,9104439,     711.300,       3.515, -197084.8605,-9186868
TX,48189,01383880,Hale County,36273,13541,2602115719,246684,    1004.683,       0.095, -540123.6503,-8671286
TX,48191,01383881,Hall County,3353,1943,2288233552,53366406,     883.492,      20.605, -424236.1542,-8634557
TX,48193,01383882,Hamilton County,8517,4566,2165007849,1238631,     835.914,       0.478, -207335.4153,-8949874
TX,48195,01383883,Hansford County,5613,2338,2382296710,1548341,     919.810,       0.598, -483445.3450,-8426998
TX,48197,01383884,Hardeman County,4139,2417,1800337037,4549262,     695.114,       1.756, -349496.3517,-8656221
TX,48199,01383885,Hardin County,54635,22597,2306558884,18091499,     890.567,       6.985,  145356.2535,-9104743
TX,48201,01383886,Harris County,4092459,1598698,4411986582,191671993,    1703.478,      74.005,   49851.4845,-9158356
TX,48203,01383887,Harrison County,65631,27704,2330861809,40928811,     899.951,      15.803,  143148.5373,-8857134
TX,48205,01383888,Hartley County,6062,1946,3786647934,3024145,    1462.033,       1.168, -597926.7121,-8468322
TX,48207,01383889,Haskell County,5899,3443,2339099141,18471286,     903.131,       7.132, -353150.7311,-8780937
TX,48209,01383890,Hays County,157107,59417,1755954943,5037790,     677.978,       1.945, -203655.0340,-9133521
TX,48211,01383891,Hemphill County,3807,1629,2347270276,15205614,     906.286,       5.871, -390714.9832,-8483105
TX,48213,01383892,Henderson County,78532,39595,2262997188,193170040,     873.748,      74.583,    5331.5797,-8895893
TX,48215,01383893,Hidalgo County,774769,248287,4068521768,31191087,    1570.865,      12.043, -227939.3835,-9539311
TX,48217,01383894,Hill County,35089,16118,2483445279,69557248,     958.864,      26.856, -114469.1307,-8920794
TX,48219,01383895,Hockley County,22935,9293,2352723875,446121,     908.392,       0.172, -591107.8842,-8719887
TX,48221,01383896,Hood County,51182,24951,1089456081,41924572,     420.641,      16.187, -179323.6352,-8869655
TX,48223,01383897,Hopkins County,35161,15029,1986971988,66297428,     767.174,      25.598,   31927.9678,-8791000
TX,48225,01383898,Houston County,23732,11532,3188040155,14673927,    1230.909,       5.666,   46259.0904,-8995020
TX,48227,01383899,Howard County,35012,13124,2333038341,8841951,     900.791,       3.414, -516534.9548,-8870590
TX,48229,01383900,Hudspeth County,3476,1527,11838791961,2191046,    4570.983,       0.846, -893094.5033,-8936354
TX,48231,01383901,Hunt County,86129,36704,2176414426,108014750,     840.318,      41.705,  -16046.2934,-8793900
TX,48233,01383902,Hutchinson County,22150,10629,2298404081,19511584,     887.419,       7.533, -486765.2548,-8475797
TX,48235,01383903,Irion County,1599,856,2723534675,176316,    1051.563,       0.068, -479812.7511,-8984524
TX,48237,01383904,Jack County,9044,4095,2358603193,24512768,     910.662,       9.464, -208937.9012,-8779247
TX,48239,01383905,Jackson County,14075,6590,2148225451,71061093,     829.435,      27.437,  -66112.0656,-9258029
TX,48241,01383906,Jasper County,35710,16798,2431597700,79907584,     938.845,      30.852,  179944.2198,-9056942
TX,48243,01383907,Jeff Davis County,2342,1613,5865171164,206209,    2264.555,       0.080, -789257.8246,-9039482
TX,48245,01383908,Jefferson County,252273,104424,2269593704,612154349,     876.295,     236.354,  169693.5077,-9157284
TX,48247,01383909,Jim Hogg County,5300,2441,2942584159,92564,    1136.138,       0.036, -277950.7798,-9466755
TX,48249,01383910,Jim Wells County,40838,16147,2240251330,8739521,     864.966,       3.374, -215498.4844,-9391780
TX,48251,01383911,Johnson County,150934,56719,1876943426,25308620,     724.692,       9.772, -135840.5362,-8876089
TX,48253,01383912,Jones County,20202,7422,2404944484,22229321,     928.554,       8.583, -368439.2167,-8828717
TX,48255,01383913,Karnes County,14824,5650,1936160430,15519492,     747.556,       5.992, -190094.1911,-9262110
TX,48257,01383914,Kaufman County,103350,38322,2022000741,69829915,     780.699,      26.961,  -35207.5278,-8852523
TX,48259,01383915,Kendall County,33410,14055,1715745632,1496809,     662.453,       0.578, -269554.3642,-9144810
TX,48261,01383916,Kenedy County,416,233,3777053964,1262537526,    1458.329,     487.468, -167778.6874,-9486033
TX,48263,01383917,Kent County,808,552,2337481857,1065244,     902.507,       0.411, -449064.1025,-8775567
TX,48265,01383918,Kerr County,49625,23831,2857580696,10250172,    1103.318,       3.958, -330769.8760,-9130614
TX,48267,01383919,Kimble County,4607,3371,3240040898,493622,    1250.987,       0.191, -366746.3093,-9081806
TX,48269,01383920,King County,286,186,2359146771,6398129,     910.872,       2.470, -398926.9991,-8729867
TX,48271,01383921,Kinney County,3598,1940,3522525947,13125082,    1360.055,       5.068, -436856.9233,-9204874
TX,48273,01383922,Kleberg County,32061,12787,2282577985,541040924,     881.308,     208.897, -173587.3558,-9425280
TX,48275,01383923,Knox County,3719,2044,2203097010,12577629,     850.621,       4.856, -352669.1201,-8731578
TX,48277,01383925,Lamar County,49793,22481,2349611989,67113408,     907.190,      25.913,   31243.6483,-8732974
TX,48279,01383926,Lamb County,13977,6128,2631897591,3973761,    1016.181,       1.534, -588022.0959,-8668121
TX,48281,01383927,Lampasas County,19677,8718,1846247052,2833441,     712.840,       1.094, -220888.0660,-9006525
TX,48283,01383924,La Salle County,6886,2746,3850510690,19539281,    1486.691,       7.544, -312595.1593,-9320577
TX,48285,01383928,Lavaca County,19263,10344,2511532178,1885412,     969.708,       0.728,  -98199.0218,-9210766
TX,48287,01383929,Lee County,16612,7499,1629142826,13168645,     629.016,       5.084, -102137.9865,-9106278
TX,48289,01383930,Leon County,16801,9509,2779447286,19343049,    1073.151,       7.468,   -8069.7040,-8997651
TX,48291,01383931,Liberty County,75643,28759,3000284900,46411807,    1158.417,      17.920,  104420.9791,-9123952
TX,48293,01383932,Limestone County,23384,10536,2344684360,72198941,     905.288,      27.876,  -64482.9117,-8969847
TX,48295,01383933,Lipscomb County,3302,1512,2414332816,298741,     932.179,       0.115, -387243.8008,-8431140
TX,48297,01383934,Live Oak County,11531,6065,2692800935,101483813,    1039.696,      39.183, -217473.3684,-9323233
TX,48299,01383935,Llano County,19301,14280,2419137915,82419109,     934.034,      31.822, -264533.1531,-9059924
